s_codigo_cf,fecha,hora,reg_val,time_s
em-ciep-01,191120,190433,0,19:04:33
em-ciep-01,191120,190441,0,19:04:41
em-ciep-01,191120,190449,0,19:04:49
em-ciep-01,191120,190457,0,19:04:57
em-ciep-01,191120,190505,0,19:05:05
em-ciep-01,191120,190513,0,19:05:13
em-ciep-01,191120,190521,1,19:05:21
em-ciep-01,191120,190529,1,19:05:29
em-ciep-01,191120,190537,0,19:05:37
em-ciep-01,191120,190545,1,19:05:45
em-ciep-01,191120,190553,2,19:05:53
em-ciep-01,191120,190601,1,19:06:01
em-ciep-01,191120,190609,1,19:06:09
em-ciep-01,191120,190617,1,19:06:17
em-ciep-01,191120,190625,1,19:06:25
em-ciep-01,191120,190633,1,19:06:33
em-ciep-01,191120,190641,2,19:06:41
em-ciep-01,191120,190649,3,19:06:49
em-ciep-01,191120,190657,4,19:06:57
em-ciep-01,191120,190705,4,19:07:05
em-ciep-01,191120,190713,4,19:07:13
em-ciep-01,191120,190721,2,19:07:21
em-ciep-01,191120,190729,3,19:07:29
em-ciep-01,191120,190737,3,19:07:37
em-ciep-01,191120,190745,3,19:07:45
em-ciep-01,191120,190753,3,19:07:53
em-ciep-01,191120,190801,3,19:08:01
em-ciep-01,191120,190809,3,19:08:09
em-ciep-01,191120,190817,3,19:08:17
em-ciep-01,191120,190825,3,19:08:25
em-ciep-01,191120,190833,5,19:08:33
em-ciep-01,191120,190841,3,19:08:41
em-ciep-01,191120,190849,3,19:08:49
em-ciep-01,191120,190857,3,19:08:57
em-ciep-01,191120,190905,2,19:09:05
em-ciep-01,191120,190913,2,19:09:13
em-ciep-01,191120,190921,2,19:09:21
em-ciep-01,191120,190929,2,19:09:29
em-ciep-01,191120,190937,2,19:09:37
em-ciep-01,191120,190945,3,19:09:45
em-ciep-01,191120,190953,3,19:09:53
em-ciep-01,191120,191001,3,19:10:01
em-ciep-01,191120,191009,4,19:10:09
em-ciep-01,191120,191017,4,19:10:17
em-ciep-01,191120,191025,3,19:10:25
em-ciep-01,191120,191033,4,19:10:33
em-ciep-01,191120,191041,4,19:10:41
em-ciep-01,191120,191049,4,19:10:49
em-ciep-01,191120,191057,4,19:10:57
em-ciep-01,191120,191105,5,19:11:05
em-ciep-01,191120,191112,6,19:11:12
em-ciep-01,191120,191120,5,19:11:20
em-ciep-01,191120,191128,6,19:11:28
em-ciep-01,191120,191136,7,19:11:36
em-ciep-01,191120,191144,7,19:11:44
em-ciep-01,191120,191152,7,19:11:52
em-ciep-01,191120,191200,7,19:12:00
em-ciep-01,191120,191208,7,19:12:08
em-ciep-01,191120,191216,7,19:12:16
em-ciep-01,191120,191224,7,19:12:24
em-ciep-01,191120,191232,6,19:12:32
em-ciep-01,191120,191240,6,19:12:40
em-ciep-01,191120,191248,7,19:12:48
em-ciep-01,191120,191256,7,19:12:56
em-ciep-01,191120,191304,6,19:13:04
em-ciep-01,191120,191312,4,19:13:12
em-ciep-01,191120,191320,5,19:13:20
em-ciep-01,191120,191328,5,19:13:28
em-ciep-01,191120,191336,5,19:13:36
em-ciep-01,191120,191344,6,19:13:44
em-ciep-01,191120,191353,2,19:13:53
em-ciep-01,191120,191401,6,19:14:01
em-ciep-01,191120,191409,6,19:14:09
em-ciep-01,191120,191417,5,19:14:17
em-ciep-01,191120,191425,5,19:14:25
em-ciep-01,191120,191433,4,19:14:33
em-ciep-01,191120,191441,4,19:14:41
em-ciep-01,191120,191449,4,19:14:49
em-ciep-01,191120,191457,4,19:14:57
em-ciep-01,191120,191505,4,19:15:05
em-ciep-01,191120,191513,5,19:15:13
em-ciep-01,191120,191521,5,19:15:21
em-ciep-01,191120,191529,5,19:15:29
em-ciep-01,191120,191537,4,19:15:37
em-ciep-01,191120,191545,4,19:15:45
em-ciep-01,191120,191553,3,19:15:53
em-ciep-01,191120,191601,3,19:16:01
em-ciep-01,191120,191609,3,19:16:09
em-ciep-01,191120,191617,3,19:16:17
em-ciep-01,191120,191625,4,19:16:25
em-ciep-01,191120,191632,2,19:16:32
em-ciep-01,191120,191640,3,19:16:40
em-ciep-01,191120,191648,4,19:16:48
em-ciep-01,191120,191656,4,19:16:56
em-ciep-01,191120,191704,4,19:17:04
em-ciep-01,191120,191712,4,19:17:12
em-ciep-01,191120,191720,3,19:17:20
em-ciep-01,191120,191728,3,19:17:28
em-ciep-01,191120,191736,2,19:17:36
em-ciep-01,191120,191744,2,19:17:44
em-ciep-01,191120,191752,3,19:17:52
em-ciep-01,191120,191800,3,19:18:00
em-ciep-01,191120,191808,2,19:18:08
em-ciep-01,191120,191816,2,19:18:16
em-ciep-01,191120,191824,2,19:18:24
em-ciep-01,191120,191832,2,19:18:32
em-ciep-01,191120,191840,2,19:18:40
em-ciep-01,191120,191848,2,19:18:48
em-ciep-01,191120,191856,2,19:18:56
em-ciep-01,191120,191904,1,19:19:04
em-ciep-01,191120,191913,0,19:19:13
em-ciep-01,191120,191921,2,19:19:21
em-ciep-01,191120,191929,2,19:19:29
em-ciep-01,191120,191937,2,19:19:37
em-ciep-01,191120,191945,2,19:19:45
em-ciep-01,191120,191953,2,19:19:53
em-ciep-01,191120,192001,2,19:20:01
em-ciep-01,191120,192009,2,19:20:09
em-ciep-01,191120,192017,0,19:20:17
em-ciep-01,191120,192025,0,19:20:25
em-ciep-01,191120,192033,1,19:20:33
em-ciep-01,191120,192041,1,19:20:41
em-ciep-01,191120,192049,1,19:20:49
em-ciep-01,191120,192057,1,19:20:57
em-ciep-01,191120,192105,1,19:21:05
em-ciep-01,191120,192113,1,19:21:13
em-ciep-01,191120,192121,1,19:21:21
em-ciep-01,191120,192129,1,19:21:29
em-ciep-01,191120,192137,0,19:21:37
em-ciep-01,191120,192145,1,19:21:45
em-ciep-01,191120,192153,1,19:21:53
em-ciep-01,191120,192201,0,19:22:01
em-ciep-01,191120,192209,1,19:22:09
em-ciep-01,191120,192217,1,19:22:17
em-ciep-01,191120,192225,1,19:22:25
em-ciep-01,191120,192233,1,19:22:33
em-ciep-01,191120,192241,2,19:22:41
em-ciep-01,191120,192249,2,19:22:49
em-ciep-01,191120,192257,1,19:22:57
em-ciep-01,191120,192305,2,19:23:05
em-ciep-01,191120,192313,1,19:23:13
em-ciep-01,191120,192321,1,19:23:21
em-ciep-01,191120,192329,1,19:23:29
em-ciep-01,191120,192337,1,19:23:37
em-ciep-01,191120,192345,0,19:23:45
em-ciep-01,191120,192353,1,19:23:53
em-ciep-01,191120,192401,2,19:24:01
em-ciep-01,191120,192409,2,19:24:09
em-ciep-01,191120,192417,0,19:24:17
em-ciep-01,191120,192425,1,19:24:25
em-ciep-01,191120,192433,1,19:24:33
em-ciep-01,191120,192441,1,19:24:41
em-ciep-01,191120,192449,1,19:24:49
em-ciep-01,191120,192457,0,19:24:57
em-ciep-01,191120,192505,1,19:25:05
em-ciep-01,191120,192513,1,19:25:13
em-ciep-01,191120,192521,0,19:25:21
em-ciep-01,191120,192529,0,19:25:29
em-ciep-01,191120,192537,0,19:25:37
em-ciep-01,191120,192545,0,19:25:45
em-ciep-01,191120,192553,1,19:25:53
em-ciep-01,191120,192601,1,19:26:01
em-ciep-01,191120,192609,1,19:26:09
em-ciep-01,191120,192617,1,19:26:17
em-ciep-01,191120,192625,1,19:26:25
em-ciep-01,191120,192633,1,19:26:33
em-ciep-01,191120,192641,0,19:26:41
em-ciep-01,191120,192649,0,19:26:49
em-ciep-01,191120,192657,0,19:26:57
em-ciep-01,191120,192705,0,19:27:05
em-ciep-01,191120,192713,0,19:27:13
em-ciep-01,191120,192721,1,19:27:21
em-ciep-01,191120,192729,1,19:27:29
em-ciep-01,191120,192737,1,19:27:37
em-ciep-01,191120,192745,1,19:27:45
em-ciep-01,191120,192753,1,19:27:53
em-ciep-01,191120,192801,0,19:28:01
em-ciep-01,191120,192809,1,19:28:09
em-ciep-01,191120,192817,1,19:28:17
em-ciep-01,191120,192825,0,19:28:25
em-ciep-01,191120,192833,0,19:28:33
em-ciep-01,191120,192841,0,19:28:41
em-ciep-01,191120,192849,0,19:28:49
em-ciep-01,191120,192857,0,19:28:57
em-ciep-01,191120,192905,0,19:29:05
em-ciep-01,191120,192913,0,19:29:13
em-ciep-01,191120,192921,0,19:29:21
em-ciep-01,191120,192929,0,19:29:29
em-ciep-01,191120,192937,0,19:29:37
em-ciep-01,191120,192945,0,19:29:45
em-ciep-01,191120,192953,0,19:29:53
em-ciep-01,191120,193001,0,19:30:01
em-ciep-01,191120,193009,0,19:30:09
em-ciep-01,191120,193017,0,19:30:17
em-ciep-01,191120,193025,0,19:30:25
em-ciep-01,191120,193033,0,19:30:33
em-ciep-01,191120,193041,0,19:30:41
em-ciep-01,191120,193049,0,19:30:49
em-ciep-01,191120,193057,0,19:30:57
em-ciep-01,191120,193105,0,19:31:05
em-ciep-01,191120,193113,0,19:31:13
em-ciep-01,191120,193121,0,19:31:21
em-ciep-01,191120,193129,0,19:31:29
em-ciep-01,191120,193137,0,19:31:37
em-ciep-01,191120,193145,0,19:31:45
em-ciep-01,191120,193153,0,19:31:53
em-ciep-01,191120,193201,0,19:32:01
em-ciep-01,191120,193209,0,19:32:09
em-ciep-01,191120,193217,0,19:32:17
em-ciep-01,191120,193225,0,19:32:25
em-ciep-01,191120,193233,0,19:32:33
em-ciep-01,191120,193241,0,19:32:41
em-ciep-01,191120,193249,0,19:32:49
em-ciep-01,191120,193257,0,19:32:57
em-ciep-01,191120,193305,0,19:33:05
em-ciep-01,191120,193313,0,19:33:13
em-ciep-01,191120,193321,0,19:33:21
em-ciep-01,191120,193329,0,19:33:29
em-ciep-01,191120,193337,0,19:33:37
em-ciep-01,191120,193345,0,19:33:45
em-ciep-01,191120,193353,0,19:33:53
em-ciep-01,191120,193401,0,19:34:01
em-ciep-01,191120,193409,0,19:34:09
em-ciep-01,191120,193417,0,19:34:17
em-ciep-01,191120,193425,1,19:34:25
em-ciep-01,191120,193433,1,19:34:33
em-ciep-01,191120,193441,0,19:34:41
em-ciep-01,191120,193449,1,19:34:49
em-ciep-01,191120,193457,0,19:34:57
em-ciep-01,191120,193505,0,19:35:05
em-ciep-01,191120,193513,0,19:35:13
em-ciep-01,191120,193521,0,19:35:21
em-ciep-01,191120,193529,0,19:35:29
em-ciep-01,191120,193537,0,19:35:37
em-ciep-01,191120,193545,0,19:35:45
em-ciep-01,191120,193553,0,19:35:53
em-ciep-01,191120,193601,0,19:36:01
em-ciep-01,191120,193609,0,19:36:09
em-ciep-01,191120,193617,0,19:36:17
em-ciep-01,191120,193625,0,19:36:25
em-ciep-01,191120,193633,0,19:36:33
em-ciep-01,191120,193641,0,19:36:41
em-ciep-01,191120,193649,0,19:36:49
em-ciep-01,191120,193657,0,19:36:57
em-ciep-01,191120,193705,0,19:37:05
em-ciep-01,191120,193713,0,19:37:13
em-ciep-01,191120,193721,0,19:37:21
em-ciep-01,191120,193729,0,19:37:29
em-ciep-01,191120,193737,0,19:37:37
em-ciep-01,191120,193745,0,19:37:45
em-ciep-01,191120,193753,0,19:37:53
em-ciep-01,191120,193801,0,19:38:01
em-ciep-01,191120,193809,0,19:38:09
em-ciep-01,191120,193817,0,19:38:17
em-ciep-01,191120,193825,0,19:38:25
em-ciep-01,191120,193833,0,19:38:33
em-ciep-01,191120,193841,0,19:38:41
em-ciep-01,191120,193849,0,19:38:49
em-ciep-01,191120,193857,0,19:38:57
em-ciep-01,191120,193905,0,19:39:05
em-ciep-01,191120,193913,0,19:39:13
em-ciep-01,191120,193921,0,19:39:21
em-ciep-01,191120,193929,0,19:39:29
em-ciep-01,191120,193937,0,19:39:37
em-ciep-01,191120,193945,0,19:39:45
em-ciep-01,191120,193953,0,19:39:53
em-ciep-01,191120,194001,0,19:40:01
em-ciep-01,191120,194009,0,19:40:09
em-ciep-01,191120,194017,0,19:40:17
em-ciep-01,191120,194025,0,19:40:25
em-ciep-01,191120,194033,1,19:40:33
em-ciep-01,191120,194041,0,19:40:41
em-ciep-01,191120,194049,1,19:40:49
em-ciep-01,191120,194057,1,19:40:57
em-ciep-01,191120,194105,0,19:41:05
em-ciep-01,191120,194113,1,19:41:13
em-ciep-01,191120,194121,1,19:41:21
em-ciep-01,191120,194129,1,19:41:29
em-ciep-01,191120,194137,1,19:41:37
em-ciep-01,191120,194145,1,19:41:45
em-ciep-01,191120,194153,1,19:41:53
em-ciep-01,191120,194201,1,19:42:01
em-ciep-01,191120,194209,1,19:42:09
em-ciep-01,191120,194217,1,19:42:17
em-ciep-01,191120,194225,2,19:42:25
em-ciep-01,191120,194233,2,19:42:33
em-ciep-01,191120,194241,2,19:42:41
em-ciep-01,191120,194249,1,19:42:49
em-ciep-01,191120,194257,1,19:42:57
em-ciep-01,191120,194305,2,19:43:05
em-ciep-01,191120,194313,0,19:43:13
em-ciep-01,191120,194321,1,19:43:21
em-ciep-01,191120,194329,1,19:43:29
em-ciep-01,191120,194337,1,19:43:37
em-ciep-01,191120,194345,1,19:43:45
em-ciep-01,191120,194353,0,19:43:53
em-ciep-01,191120,194401,1,19:44:01
em-ciep-01,191120,194409,1,19:44:09
em-ciep-01,191120,194417,0,19:44:17
em-ciep-01,191120,194425,0,19:44:25
em-ciep-01,191120,194433,0,19:44:33
em-ciep-01,191120,194441,0,19:44:41
em-ciep-01,191120,194449,0,19:44:49
em-ciep-01,191120,194457,0,19:44:57
em-ciep-01,191120,194505,0,19:45:05
em-ciep-01,191120,194513,0,19:45:13
em-ciep-01,191120,194521,0,19:45:21
em-ciep-01,191120,194529,0,19:45:29
em-ciep-01,191120,194537,1,19:45:37
em-ciep-01,191120,194545,1,19:45:45
em-ciep-01,191120,194553,1,19:45:53
em-ciep-01,191120,194601,1,19:46:01
em-ciep-01,191120,194609,1,19:46:09
em-ciep-01,191120,194617,1,19:46:17
em-ciep-01,191120,194625,2,19:46:25
em-ciep-01,191120,194633,2,19:46:33
em-ciep-01,191120,194641,1,19:46:41
em-ciep-01,191120,194649,1,19:46:49
em-ciep-01,191120,194657,2,19:46:57
em-ciep-01,191120,194705,2,19:47:05
em-ciep-01,191120,194713,2,19:47:13
em-ciep-01,191120,194721,3,19:47:21
em-ciep-01,191120,194729,2,19:47:29
em-ciep-01,191120,194737,2,19:47:37
em-ciep-01,191120,194745,2,19:47:45
em-ciep-01,191120,194753,2,19:47:53
em-ciep-01,191120,194801,1,19:48:01
em-ciep-01,191120,194809,1,19:48:09
em-ciep-01,191120,194817,1,19:48:17
em-ciep-01,191120,194825,1,19:48:25
em-ciep-01,191120,194833,2,19:48:33
em-ciep-01,191120,194841,1,19:48:41
em-ciep-01,191120,194849,0,19:48:49
em-ciep-01,191120,194857,1,19:48:57
em-ciep-01,191120,194905,0,19:49:05
em-ciep-01,191120,194913,0,19:49:13
em-ciep-01,191120,194921,1,19:49:21
em-ciep-01,191120,194929,1,19:49:29
em-ciep-01,191120,194937,1,19:49:37
em-ciep-01,191120,194945,1,19:49:45
em-ciep-01,191120,194953,1,19:49:53
em-ciep-01,191120,195001,0,19:50:01
em-ciep-01,191120,195009,1,19:50:09
em-ciep-01,191120,195017,1,19:50:17
em-ciep-01,191120,195025,1,19:50:25
em-ciep-01,191120,195033,1,19:50:33
em-ciep-01,191120,195041,1,19:50:41
em-ciep-01,191120,195049,1,19:50:49
em-ciep-01,191120,195057,1,19:50:57
em-ciep-01,191120,195105,2,19:51:05
em-ciep-01,191120,195113,1,19:51:13
em-ciep-01,191120,195121,2,19:51:21
em-ciep-01,191120,195129,1,19:51:29
em-ciep-01,191120,195137,1,19:51:37
em-ciep-01,191120,195145,0,19:51:45
em-ciep-01,191120,195153,0,19:51:53
em-ciep-01,191120,195201,0,19:52:01
em-ciep-01,191120,195209,0,19:52:09
em-ciep-01,191120,195217,0,19:52:17
em-ciep-01,191120,195225,0,19:52:25
em-ciep-01,191120,195233,0,19:52:33
em-ciep-01,191120,195241,0,19:52:41
em-ciep-01,191120,195249,1,19:52:49
em-ciep-01,191120,195257,1,19:52:57
em-ciep-01,191120,195305,1,19:53:05
em-ciep-01,191120,195313,1,19:53:13
em-ciep-01,191120,195321,1,19:53:21
em-ciep-01,191120,195329,1,19:53:29
em-ciep-01,191120,195337,0,19:53:37
em-ciep-01,191120,195345,1,19:53:45
em-ciep-01,191120,195353,1,19:53:53
em-ciep-01,191120,195401,1,19:54:01
em-ciep-01,191120,195409,1,19:54:09
em-ciep-01,191120,195417,1,19:54:17
em-ciep-01,191120,195425,0,19:54:25
em-ciep-01,191120,195433,1,19:54:33
em-ciep-01,191120,195441,1,19:54:41
em-ciep-01,191120,195449,1,19:54:49
em-ciep-01,191120,195457,0,19:54:57
em-ciep-01,191120,195505,0,19:55:05
em-ciep-01,191120,195513,1,19:55:13
em-ciep-01,191120,195521,1,19:55:21
em-ciep-01,191120,195529,2,19:55:29
em-ciep-01,191120,195537,0,19:55:37
em-ciep-01,191120,195545,1,19:55:45
em-ciep-01,191120,195553,1,19:55:53
em-ciep-01,191120,195601,1,19:56:01
em-ciep-01,191120,195609,0,19:56:09
em-ciep-01,191120,195617,1,19:56:17
em-ciep-01,191120,195625,1,19:56:25
em-ciep-01,191120,195633,1,19:56:33
em-ciep-01,191120,195641,1,19:56:41
em-ciep-01,191120,195649,1,19:56:49
em-ciep-01,191120,195657,1,19:56:57
em-ciep-01,191120,195705,0,19:57:05
em-ciep-01,191120,195713,1,19:57:13
em-ciep-01,191120,195721,1,19:57:21
em-ciep-01,191120,195729,1,19:57:29
em-ciep-01,191120,195737,1,19:57:37
em-ciep-01,191120,195745,1,19:57:45
em-ciep-01,191120,195753,1,19:57:53
em-ciep-01,191120,195801,1,19:58:01
em-ciep-01,191120,195809,1,19:58:09
em-ciep-01,191120,195817,1,19:58:17
em-ciep-01,191120,195825,1,19:58:25
em-ciep-01,191120,195833,1,19:58:33
em-ciep-01,191120,195841,0,19:58:41
em-ciep-01,191120,195849,0,19:58:49
em-ciep-01,191120,195857,0,19:58:57
em-ciep-01,191120,195905,0,19:59:05
em-ciep-01,191120,195913,1,19:59:13
em-ciep-01,191120,195921,1,19:59:21
em-ciep-01,191120,195929,1,19:59:29
em-ciep-01,191120,195937,1,19:59:37
em-ciep-01,191120,195945,0,19:59:45
em-ciep-01,191120,195953,0,19:59:53
em-ciep-01,191120,200001,0,20:00:01
em-ciep-01,191120,200009,0,20:00:09
em-ciep-01,191120,200017,0,20:00:17
em-ciep-01,191120,200025,0,20:00:25
em-ciep-01,191120,200033,0,20:00:33
em-ciep-01,191120,200041,1,20:00:41
em-ciep-01,191120,200049,0,20:00:49
em-ciep-01,191120,200057,0,20:00:57
em-ciep-01,191120,200105,0,20:01:05
em-ciep-01,191120,200113,1,20:01:13
em-ciep-01,191120,200121,1,20:01:21
em-ciep-01,191120,200129,1,20:01:29
em-ciep-01,191120,200137,1,20:01:37
em-ciep-01,191120,200145,0,20:01:45
em-ciep-01,191120,200153,0,20:01:53
em-ciep-01,191120,200201,1,20:02:01
em-ciep-01,191120,200209,1,20:02:09
em-ciep-01,191120,200217,1,20:02:17
em-ciep-01,191120,200225,0,20:02:25
em-ciep-01,191120,200233,0,20:02:33
em-ciep-01,191120,200241,0,20:02:41
em-ciep-01,191120,200249,1,20:02:49
em-ciep-01,191120,200257,1,20:02:57
em-ciep-01,191120,200305,1,20:03:05
em-ciep-01,191120,200313,1,20:03:13
em-ciep-01,191120,200321,1,20:03:21
em-ciep-01,191120,200329,0,20:03:29
em-ciep-01,191120,200337,1,20:03:37
em-ciep-01,191120,200345,0,20:03:45
em-ciep-01,191120,200353,0,20:03:53
em-ciep-01,191120,200401,0,20:04:01
em-ciep-01,191120,200409,0,20:04:09
em-ciep-01,191120,200417,0,20:04:17
em-ciep-01,191120,200425,0,20:04:25
em-ciep-01,191120,200433,0,20:04:33
em-ciep-01,191120,200441,0,20:04:41
em-ciep-01,191120,200449,0,20:04:49
em-ciep-01,191120,200457,0,20:04:57
em-ciep-01,191120,200505,1,20:05:05
em-ciep-01,191120,200513,0,20:05:13
em-ciep-01,191120,200521,0,20:05:21
em-ciep-01,191120,200529,0,20:05:29
em-ciep-01,191120,200537,1,20:05:37
em-ciep-01,191120,200545,1,20:05:45
em-ciep-01,191120,200553,1,20:05:53
em-ciep-01,191120,200601,0,20:06:01
em-ciep-01,191120,200609,0,20:06:09
em-ciep-01,191120,200617,0,20:06:17
em-ciep-01,191120,200625,0,20:06:25
em-ciep-01,191120,200633,0,20:06:33
em-ciep-01,191120,200641,0,20:06:41
em-ciep-01,191120,200649,0,20:06:49
em-ciep-01,191120,200657,0,20:06:57
em-ciep-01,191120,200705,0,20:07:05
em-ciep-01,191120,200713,0,20:07:13
em-ciep-01,191120,200721,0,20:07:21
em-ciep-01,191120,200729,0,20:07:29
em-ciep-01,191120,200737,0,20:07:37
em-ciep-01,191120,200745,0,20:07:45
em-ciep-01,191120,200753,0,20:07:53
em-ciep-01,191120,200801,1,20:08:01
em-ciep-01,191120,200809,1,20:08:09
em-ciep-01,191120,200817,0,20:08:17
em-ciep-01,191120,200825,1,20:08:25
em-ciep-01,191120,200833,1,20:08:33
em-ciep-01,191120,200841,0,20:08:41
em-ciep-01,191120,200849,0,20:08:49
em-ciep-01,191120,200857,0,20:08:57
em-ciep-01,191120,200905,0,20:09:05
em-ciep-01,191120,200913,0,20:09:13
em-ciep-01,191120,200921,0,20:09:21
em-ciep-01,191120,200929,0,20:09:29
em-ciep-01,191120,200937,0,20:09:37
em-ciep-01,191120,200945,0,20:09:45
em-ciep-01,191120,200953,1,20:09:53
em-ciep-01,191120,201001,0,20:10:01
em-ciep-01,191120,201009,0,20:10:09
em-ciep-01,191120,201017,0,20:10:17
em-ciep-01,191120,201025,0,20:10:25
em-ciep-01,191120,201033,0,20:10:33
em-ciep-01,191120,201041,0,20:10:41
em-ciep-01,191120,201049,0,20:10:49
em-ciep-01,191120,201057,0,20:10:57
em-ciep-01,191120,201105,0,20:11:05
em-ciep-01,191120,201113,1,20:11:13
em-ciep-01,191120,201121,1,20:11:21
em-ciep-01,191120,201129,1,20:11:29
em-ciep-01,191120,201137,1,20:11:37
em-ciep-01,191120,201145,0,20:11:45
em-ciep-01,191120,201153,0,20:11:53
em-ciep-01,191120,201201,0,20:12:01
em-ciep-01,191120,201209,0,20:12:09
em-ciep-01,191120,201217,0,20:12:17
em-ciep-01,191120,201225,0,20:12:25
em-ciep-01,191120,201233,0,20:12:33
em-ciep-01,191120,201241,1,20:12:41
em-ciep-01,191120,201249,0,20:12:49
em-ciep-01,191120,201257,0,20:12:57
em-ciep-01,191120,201305,0,20:13:05
em-ciep-01,191120,201313,0,20:13:13
em-ciep-01,191120,201321,0,20:13:21
em-ciep-01,191120,201329,0,20:13:29
em-ciep-01,191120,201337,0,20:13:37
em-ciep-01,191120,201345,0,20:13:45
em-ciep-01,191120,201353,0,20:13:53
em-ciep-01,191120,201401,0,20:14:01
em-ciep-01,191120,201409,0,20:14:09
em-ciep-01,191120,201417,0,20:14:17
em-ciep-01,191120,201425,0,20:14:25
em-ciep-01,191120,201433,0,20:14:33
em-ciep-01,191120,201441,0,20:14:41
em-ciep-01,191120,201449,0,20:14:49
em-ciep-01,191120,201457,0,20:14:57
em-ciep-01,191120,201505,0,20:15:05
em-ciep-01,191120,201513,0,20:15:13
em-ciep-01,191120,201521,0,20:15:21
em-ciep-01,191120,201529,1,20:15:29
em-ciep-01,191120,201537,1,20:15:37
em-ciep-01,191120,201545,0,20:15:45
em-ciep-01,191120,201553,0,20:15:53
em-ciep-01,191120,201601,0,20:16:01
em-ciep-01,191120,201609,0,20:16:09
em-ciep-01,191120,201617,0,20:16:17
em-ciep-01,191120,201625,0,20:16:25
em-ciep-01,191120,201633,0,20:16:33
em-ciep-01,191120,201641,0,20:16:41
em-ciep-01,191120,201649,0,20:16:49
em-ciep-01,191120,201657,0,20:16:57
em-ciep-01,191120,201705,0,20:17:05
em-ciep-01,191120,201713,0,20:17:13
em-ciep-01,191120,201721,0,20:17:21
em-ciep-01,191120,201729,0,20:17:29
em-ciep-01,191120,201737,0,20:17:37
em-ciep-01,191120,201745,0,20:17:45
em-ciep-01,191120,201753,1,20:17:53
em-ciep-01,191120,201801,0,20:18:01
em-ciep-01,191120,201809,0,20:18:09
em-ciep-01,191120,201817,0,20:18:17
em-ciep-01,191120,201825,0,20:18:25
em-ciep-01,191120,201833,0,20:18:33
em-ciep-01,191120,201841,0,20:18:41
em-ciep-01,191120,201849,0,20:18:49
em-ciep-01,191120,201857,0,20:18:57
em-ciep-01,191120,201905,0,20:19:05
em-ciep-01,191120,201913,0,20:19:13
em-ciep-01,191120,201921,0,20:19:21
em-ciep-01,191120,201929,0,20:19:29
em-ciep-01,191120,201937,0,20:19:37
em-ciep-01,191120,201945,0,20:19:45
em-ciep-01,191120,201953,0,20:19:53
em-ciep-01,191120,202001,0,20:20:01
em-ciep-01,191120,202009,0,20:20:09
em-ciep-01,191120,202017,0,20:20:17
em-ciep-01,191120,202025,0,20:20:25
em-ciep-01,191120,202033,0,20:20:33
em-ciep-01,191120,202041,1,20:20:41
em-ciep-01,191120,202049,0,20:20:49
em-ciep-01,191120,202057,0,20:20:57
em-ciep-01,191120,202105,0,20:21:05
em-ciep-01,191120,202113,1,20:21:13
em-ciep-01,191120,202121,1,20:21:21
em-ciep-01,191120,202129,1,20:21:29
em-ciep-01,191120,202137,0,20:21:37
em-ciep-01,191120,202145,0,20:21:45
em-ciep-01,191120,202153,0,20:21:53
em-ciep-01,191120,202201,0,20:22:01
em-ciep-01,191120,202209,0,20:22:09
em-ciep-01,191120,202217,0,20:22:17
em-ciep-01,191120,202225,1,20:22:25
em-ciep-01,191120,202233,0,20:22:33
em-ciep-01,191120,202241,0,20:22:41
em-ciep-01,191120,202249,0,20:22:49
em-ciep-01,191120,202257,0,20:22:57
em-ciep-01,191120,202305,0,20:23:05
em-ciep-01,191120,202312,0,20:23:12
em-ciep-01,191120,202320,0,20:23:20
em-ciep-01,191120,202328,0,20:23:28
em-ciep-01,191120,202336,0,20:23:36
em-ciep-01,191120,202344,0,20:23:44
em-ciep-01,191120,202352,0,20:23:52
em-ciep-01,191120,202400,0,20:24:00
em-ciep-01,191120,202408,0,20:24:08
em-ciep-01,191120,202416,0,20:24:16
em-ciep-01,191120,202424,0,20:24:24
em-ciep-01,191120,202432,0,20:24:32
em-ciep-01,191120,202440,0,20:24:40
em-ciep-01,191120,202448,0,20:24:48
em-ciep-01,191120,202456,0,20:24:56
em-ciep-01,191120,202504,0,20:25:04
em-ciep-01,191120,202512,0,20:25:12
em-ciep-01,191120,202520,0,20:25:20
em-ciep-01,191120,202528,0,20:25:28
em-ciep-01,191120,202536,0,20:25:36
em-ciep-01,191120,202544,0,20:25:44
em-ciep-01,191120,202553,0,20:25:53
em-ciep-01,191120,202601,0,20:26:01
em-ciep-01,191120,202609,0,20:26:09
em-ciep-01,191120,202617,0,20:26:17
em-ciep-01,191120,202625,0,20:26:25
em-ciep-01,191120,202633,0,20:26:33
em-ciep-01,191120,202641,0,20:26:41
em-ciep-01,191120,202649,0,20:26:49
em-ciep-01,191120,202657,0,20:26:57
em-ciep-01,191120,202705,0,20:27:05
em-ciep-01,191120,202713,0,20:27:13
em-ciep-01,191120,202721,0,20:27:21
em-ciep-01,191120,202729,0,20:27:29
em-ciep-01,191120,202737,0,20:27:37
em-ciep-01,191120,202745,0,20:27:45
em-ciep-01,191120,202753,0,20:27:53
em-ciep-01,191120,202801,0,20:28:01
em-ciep-01,191120,202809,0,20:28:09
em-ciep-01,191120,202817,0,20:28:17
em-ciep-01,191120,202825,0,20:28:25
em-ciep-01,191120,202833,0,20:28:33
em-ciep-01,191120,202841,0,20:28:41
em-ciep-01,191120,202849,0,20:28:49
em-ciep-01,191120,202857,0,20:28:57
em-ciep-01,191120,202905,0,20:29:05
